filename,label,timestamp
raw/CAT_00/00000026_026.jpg,no_pain,2026-03-04T12:24:05.301611
raw/CAT_00/00000026_027.jpg,no_pain,2026-03-04T12:24:07.021649
raw/CAT_00/00000028_002.jpg,no_pain,2026-03-04T12:24:29.544229
raw/CAT_00/00000028_015.jpg,no_pain,2026-03-04T12:24:33.807757
raw/CAT_00/00000028_017.jpg,no_pain,2026-03-04T12:24:37.611716
raw/CAT_00/00000028_018.jpg,no_pain,2026-03-04T12:24:49.866530
raw/CAT_00/00000029_003.jpg,no_pain,2026-03-04T12:25:05.184452
raw/CAT_00/00000029_029.jpg,no_pain,2026-03-04T12:25:16.522605
raw/CAT_00/00000030_004.jpg,no_pain,2026-03-04T12:25:18.273701
raw/CAT_00/00000031_027.jpg,no_pain,2026-03-04T12:25:51.621825
raw/CAT_00/00000031_028.jpg,no_pain,2026-03-04T12:26:01.074511
raw/CAT_00/00000033_012.jpg,no_pain,2026-03-04T12:26:26.153110
raw/CAT_00/00000033_017.jpg,pain,2026-03-04T12:26:29.182233
raw/CAT_00/00000033_018.jpg,no_pain,2026-03-04T12:26:31.316306
raw/CAT_00/00000033_021.jpg,no_pain,2026-03-04T12:26:37.421541
raw/CAT_00/00000034_001.jpg,no_pain,2026-03-04T12:26:43.118572
raw/CAT_00/00000034_027.jpg,no_pain,2026-03-04T12:26:50.662899
raw/CAT_00/00000036_000.jpg,no_pain,2026-03-04T12:26:59.562703
raw/CAT_00/00000036_005.jpg,no_pain,2026-03-04T12:27:01.013103
raw/CAT_00/00000036_008.jpg,no_pain,2026-03-04T12:27:07.569786
raw/CAT_00/00000036_019.jpg,pain,2026-03-04T12:27:50.431772
raw/CAT_00/00000036_021.jpg,no_pain,2026-03-04T12:28:10.487727
raw/CAT_00/00000036_023.jpg,no_pain,2026-03-04T12:28:12.371925
raw/CAT_00/00000036_024.jpg,pain,2026-03-04T12:28:15.838280
raw/CAT_00/00000036_029.jpg,no_pain,2026-03-04T12:28:17.715048
raw/CAT_00/00000037_002.jpg,no_pain,2026-03-04T12:29:07.404480
raw/CAT_00/00000038_000.jpg,no_pain,2026-03-04T12:41:07.549129
raw/CAT_00/00000038_010.jpg,no_pain,2026-03-04T12:41:10.742815
raw/CAT_00/00000040_018.jpg,no_pain,2026-03-04T12:41:27.946377
raw/CAT_00/00000040_022.jpg,no_pain,2026-03-04T12:41:33.396565
raw/CAT_00/00000040_025.jpg,no_pain,2026-03-04T12:41:41.238740
raw/CAT_00/00000001_008.jpg,no_pain,2026-03-04T22:49:35.145709
raw/CAT_00/00000005_012.jpg,no_pain,2026-03-04T22:49:59.189713
raw/CAT_00/00000006_013.jpg,no_pain,2026-03-04T22:50:19.561506
raw/CAT_00/00000006_025.jpg,no_pain,2026-03-04T22:50:24.450973
raw/CAT_00/00000007_022.jpg,no_pain,2026-03-04T22:57:30.002401
raw/CAT_00/00000009_003.jpg,no_pain,2026-03-04T22:57:43.878078
raw/CAT_00/00000009_013.jpg,no_pain,2026-03-04T22:57:56.221573
raw/CAT_00/00000009_026.jpg,pain,2026-03-04T22:58:11.478174
raw/CAT_00/00000010_027.jpg,pain,2026-03-04T22:58:21.335189
raw/CAT_00/00000017_005.jpg,pain,2026-03-05T03:21:45.909052
